row_id,id,title,year,abstract
4514,US-11073006-B2,Directional permeability upscaling of a discrete fracture network ,2015,A method for performing a borehole and/or subsurface formation-related action for a subsurface formation of interest includes: receiving a plurality of sets of fracture data for a subsurface rock; generating a discrete fracture network (DFN) for each set of fracture data; and determining a property of each DFN that corresponds to each set of fracture data. The method also includes: mapping the plurality of sets of fracture data to the corresponding property using artificial intelligence (AI) to provide an AI model; inputting a set of fracture data for the subsurface formation of interest into the AI model; outputting a property of the subsurface formation of interest from the AI model; and performing the borehole and/or subsurface formation-related action for the subsurface formation of interest using the property and equipment configured to perform the borehole and/or subsurface formation-related action.
4515,US-9972093-B2,Automated region of interest detection using machine learning and extended Hough transform ,2015,"A method for automatically detecting a region of interest in a digital medical image, comprising over-segmenting the image into a plurality of superpixels through use of an over-segmentation algorithm; for each pair of neighboring superpixels in the plurality of superpixels, computing, through a machine learning algorithm, the probability of each pair being in one of three predetermined classes; for each superpixel in the plurality of superpixels, computing a probability of the superpixel being in the region of interest; generating an edge map from computing each pixel's value based on the computed superpixel probabilities; applying an extended Hough transform to the generated edge map to generate a Hough parameter counting space; determining the optimal quadrilateral in the Hough parameter counting space by excluding false positive edges; and designating the region of interest as being within the boundary of the determined optimal quadrilateral."
4516,US-10552964-B2,Object tracking device and a control method for object tracking device ,2015,"In an object tracking device that obtains image data, detects an object, and tracks a target object, a matching unit collates image data of a characteristic model that represents a tracking object, which is a tracking target, with input image data, and outputs a candidate region of the tracking object. An object region determination unit determines an object region from the candidate region that is output by the matching unit. A depth map calculation unit calculates depth information relating to the input image. An object depth setting unit obtains the object region that has been determined by the object region determination unit in the past and the depth information that has been calculated by the depth map calculation unit, and sets a predetermined depth range where the object can exist. The object region determination unit determines an object region relating to the tracking object based on a region corresponding to the depth in a predetermined range set by the object depth setting unit and the candidate region that is extracted by the matching unit."
4517,US-9740508-B2,Alerting a user of an indicated impact of a command ,2015,"Disclosed aspects include alerting a user of an indicated impact of a command using a weight for the command. Using a set of command data which indicates an impact of a first command, a first weight for the first command is established. By monitoring a user, a predicted execution of the first command is detected. By comparing the first weight with a threshold weight, a determination is made to provide an alert to the user. In response to making the determination, the alert is provided to the user."
4518,US-10499173-B2,Switching binaural sound ,2015,"A method provides binaural sound to a person through electronic earphones. The binaural sound localizes to a sound localization point (SLP) in empty space that is away from but proximate to the person. When an event occurs, the binaural sound switches or changes to stereo sound, to mono sound, or to altered binaural sound."
4519,US-11948115-B2,Systems and methods for monitoring information security effectiveness ,2015,"Systems and methods for automatically assessing and monitoring information security effectiveness using collected indicia of sensitive content and indicia of security measure information for a plurality of networked organizational assets/systems to provide respective asset/system value at risk ratings. Elements of the system include automated asset discovery, automated hosting provider and location discovery, collection of information harvested from public sources and, optionally non-public sources, analysis of the collected information against public, non-public, and proprietary sources, and/or mathematical models used to infer broader security program conclusions and to rank asset/system values at risk. Estimates of values at risk are used to prioritize allocation of security measures."
4520,US-11027352-B2,Systems and methods for analyzing weld signatures using pulse forensic features ,2015,"Systems and methods for welding are described. The welding system can include, for example, a power source, a computer, and a welding torch. The computer and the welding torch can be operatively coupled to the power source. The power source controls a wire feed and one of a current or a voltage to the welding torch. When the welding torch is performing pulsed welding, the computer is configured to receive a weld signature. The computer is configured to synthesize features from the weld signature and to analyze the features for each pulse of the weld signature to determine whether particular limits have been exceeded or met. If particular limits are exceed or met, a weld fault condition is triggered which causes the welding system to stop or to modify the pulsed welding operation, and/or which causes the welding system to send out communications relating to the triggering of the weld fault condition."
4521,US-9986227-B2,Tracked automultiscopic 3D tabletop display ,2015,An apparatus for displaying three dimensional (3D) images to a viewer without the need for 3D glasses. The apparatus includes a display element with a lenticular display surface that is supported to be horizontal and face upward into a viewing space. The apparatus includes a location tracking element tracking a location of a viewer in the viewing space relative to the lenticular display surface. The apparatus includes a display controller generating reprojected content for operating the display element to display 3D images via the lenticular display surface. The reprojected content is generated by determining for each pixel of the display element the content or images passing through tracked and/or determined eye locations and then remapping content delivered to each of the pixels of the display element to achieve a predefined pattern of content in viewpoints of fixed camera positions for the display element.
4522,US-10403529-B2,Carrier transport device and carrier transport method ,2015,"A carrier transport device capable of delivering a carrier to and from an external transport device which transports the carrier is provided. The carrier transport device includes a housing on which the carrier is mountable, first ports provided in the housing and configured to deliver the carrier to and from the external transport device, second ports provided in the housing and provided with a lid opening/closing mechanism, and a transfer machine provided in the housing and configured to transfer the carrier. The first ports, the transfer machine and the second ports are disposed under a transport path of the external transport device. The first ports and the second ports are disposed on both sides of the transfer machine. The second ports are configured at multiple stages."
4523,US-9978425-B2,Method and device for associating frames in a video of an activity of a person with an event ,2015,"Described are methods and systems for associating frames in a video of an activity of a person with an event. The methods include recording a video of an activity of a person; storing a time-series of a plurality of sensor data (82) obtained from a sensor assembly (12) of at least one sensor (31, 32, 33, 34, 35) coupled to the person while the person is performing the activity; synchronizing the video with the sensor data (82); detecting an event in the time-series; and associating the event with at least one corresponding frame in the video showing the event."
4524,US-10419540-B2,Architecture for internet of things ,2015,The description relates to managing physical locations with IoT devices. One example can include a sensor array assembly comprising an enclosure and a mounting element. The mounting element can include multiple apertures spaced at different distances from the enclosure. The sensor array assembly can also include a connector that is receivable by individual apertures.
4525,US-9924343-B2,BLE beacon advertising a semantic label and IPv6 address ,2015,"A semantic signature serving as an index to a cataloged core semantic concept, and an IPv6 address associated with an entity labeled by a Bluetooth 4.0 Beacon are added to the Beacon's Generic Access Profile (GAP) advertisement enabling direct semantic discovery of the entity and facilitating data transactions relevant to it."
4526,US-10931633-B2,Syntactically and/or semantically relevant alternative domain name generation ,2015,"Provided are methods, devices, and computer-readable media for accessing a domain name; determining, via the processor, at least two words in the domain name; determining at least one alternative word for at least one word in the domain name; determining whether the at least one alternative word is contextually relevant; and generating at least one alternative domain name based on a determination that the at least one alternative word is contextually relevant."
4527,US-10373053-B2,Stream-based accelerator processing of computational graphs ,2015,"Methods, systems, and apparatus, including computer programs encoded on computer storage media, for receiving, by a computational graph system, a request to process a computational graph; obtaining data representing a subgraph of the computational graph, the computational graph comprising a plurality of nodes and directed edges, wherein each node represents a respective operation, wherein each directed edge connects a respective first node to a respective second node, the subgraph assigned to a first device by a placer in the computational graph system; determining that the first device comprises a hardware accelerator having a plurality of streams; in response to determining, generating instructions that when executed by the first device cause the first device to: assign the operation represented by each node in the subgraph to a respective stream; and perform the operations represented by the nodes in the subgraph in accordance with the assignment."
4528,US-9723145-B2,System and method for analysis and correlation of scoring and customer satisfaction ,2015,A system and method include a contact center to provide an interaction between a customer and agent. An analytics server connects with the contact center to parse a text of the interaction and determine an intent and a topic of the interaction based on the parsed text. The analytics server determines an implicit survey score for the interaction based on comparing the intent and the topic of the interaction with an intent and a topic of an interaction that was correlated with an explicit survey score.
4529,US-11829943-B1,Updating a position of a user within a materials handling facility ,2015,"Described is a multiple-camera system and process for re-identifying a user located in a materials handling facility based on user patterns and/or descriptors representative of the user. In one implementation, a user pattern and/or a plurality of descriptors representative of a user are maintained as a position of a user is tracked through a materials handling facility. If the tracking of the user is lost, the last known position is stored with the user pattern and/or descriptors. If a new object is detected and confirmed to be a user, a user pattern and/or descriptors of the new object are compared with the stored user pattern and/or descriptors to determine if the new object is the user."
4530,US-10712158-B2,Open terrain navigation systems and methods ,2015,"Navigation systems and methods are provided. A classifier is configured to transform a received image of a terrain into a classified image in which patches of pixels from the received image are represented as being in one of a specified number of material classes, each associated with respective terrain parameters. A physical traversability module is configured to determine, for the material parameters, a terrain topography and given vehicle parameters, a degree of traversability of the vehicle through the terrain as represented by the received image, to yield a traversability map. A routing module is configured to derive traversability measure(s) for route(s) through the classified image and with respect to the traversability map, between a given origin and a given destination or within a region with respect to a user-defined mission. A graphical user interface is configured to display the route(s) according to the traversability measure(s)."
4531,US-10906530-B2,Automatic parking system and automatic parking method ,2015,"An automatic parking system includes a smart key recognizing sensor recognizing a smart key positioned in a first area, a sensor system sensing presence or absence of a parking section line, and positions of surrounding vehicles when the smart key is recognized, a controller configured to analyze data sensed by the sensor system to calculate parking areas around a subject vehicle, calculate a range allowing generation of a moving path based on the parking areas, determine at least two parking types available at a current position of the subject vehicle in the range allowing generation of a moving path, provide a moving path range for a parking type that is selected among the moving path ranges, and receive a signal transmitted by the smart key to automatically park the subject vehicle in the optimal parking area."
4532,US-9576356-B2,Region clustering forest for analyzing medical imaging data ,2015,Systems and methods for training a region clustering forest include receiving a set of medical training images for a population of patients. A set of image patches is extracted from each image in the set of medical training images. A plurality of region clustering trees are generated each minimizing a loss function based on respective randomly selected subsets of the set of image patches to train the region clustering forest. Each of the plurality of region clustering trees cluster image patches at a plurality of leaf nodes and the loss function measures a compactness of the cluster of image patches at each leaf node in each of the plurality of region clustering trees.
4533,US-9858162-B2,Creation of a provisioning environment based on probability of events ,2015,A method for dynamically assembling a mobile application includes the steps of: (i) receiving a first probability of a potential failure occurring within a first computing environment; (ii) comparing the first probability to a first threshold; (iii) automatically provisioning a first portion of a second computing environment in response to the first probability exceeding the first threshold; (iv) receiving a second probability of the potential failure occurring within the first computing environment; (v) comparing the second probability to a second threshold; and (vi) automatically provisioning a second portion of the second computing environment in response to the second probability exceeding the second threshold.
4534,US-12017255-B2,Sorting based on chemical composition ,2015,"Systems and methods for classifying and sorting materials in order to produce a collection of materials that are composed of a particular chemical composition in the aggregate. The system may utilize a vision system and one or more sensor systems, which may implement a machine learning system in order to identify or classify each of the materials. The sorting is then performed as a function of the classifications."
4535,US-10293429-B2,Quality check system of spot welding ,2015,"A spot welding quality check system, which can be easily used and can be adapted to various situations. The check system has: a pair of electrodes configured to move toward or away from each other and apply current to a workpiece while pressurizing the workpiece; a displacement detecting part which detects an amount of displacement between the electrodes during spot welding; a checking part which estimates as to whether welding quality is good or poor by using an inner function, based on the detected amount of displacement; a correction receiving part which receives a correction by an operator regarding the estimated welding quality; and a learning part which updates the inner function based on an estimation result when the correction receiving part does not receive the correction, and updates the inner function based on a content of the correction when the correction receiving part receives the correction."
4536,US-10049492-B2,Method and apparatus for rendering facades of objects of interest from three-dimensional point clouds ,2015,"A method comprising: obtaining a plurality of three-dimensional (3D) point clouds about a plurality of objects of interest, each of said 3D point clouds being labelled to a category of objects of interest; rendering facades for the objects of interests categorized as buildings using an ambient occlusion method, where illumination of the point cloud is calculated based on light coming from a theoretical hemisphere or sphere around the object of interest; and rendering shapes of the objects of interests categorized as non-buildings by fitting predefined templates of street view objects to the point clouds labelled as non-buildings."
4537,US-10418369-B2,Multi-level semiconductor memory device and structure ,2015,"A multilevel semiconductor device including: a first level including a first array of first memory cells and first control line; a second level including a second array of second memory cells and second control line; a third level including a third array of third memory cells and third control line, where the second level overlays the first, and where the third level overlays the second; a first, second and third access pillar; memory control circuits designed to individually control cells of the first, second and third memory cells, where the device includes an array of units, where each of the units includes a plurality of the first, second and third memory cells, and a portion of the memory control circuits, where the array of units include at least eight rows and eight columns of units, and where the memory control is designed to control independently each of the units."
4538,US-11381872-B2,Systems and methods for reducing digital video latency ,2015,"Examples of the systems and methods described herein relate to reducing latency issues associated with playing online digital video on client devices. An example method includes: determining that a client device of a user is displaying a web page; determining a likelihood that the user will select content on the web page associated with a digital video; and determining that the likelihood exceeds a threshold and, based thereon, performing at least one of the following steps before the user selects the content: initiating a mediation process to identify the digital video associated with the content; unwrapping a video tag associated with the digital video; storing at least a portion of the digital video on the client device; stitching the digital video together with a second digital video; and/or initializing a video player for displaying the digital video on the client device."
4539,US-10521731-B2,Unique user detection for non-computer products ,2015,"Unique users and/or the current user of a non-computer product are identified. Sensor data is collected from sensors on the non-computer product. The sensor data provides data regarding settings and/or usage patterns of the non-computer product. The sensor data is provided to an analytics engine, which analyzes the sensor data using machine-learning techniques to identify unique users of the non-computer product and/or a current user of the non-computer product. Analytics that include at least an indication of the unique users are provided to a product manufacturer and/or other entity (e.g., a retailer)."
4540,US-10127493-B2,Logical entanglement device for governing AI-human interaction ,2015,"A process of using a logical entanglement device such as a non-volatile logic gate as a failsafe to constrain the behavior of an autonomous machine controlled by an artificial intelligence (AI). Such a device may be employed to extend an AI self-boundary to include other objects or entities such as humans. This logical entanglement device may act much like a mirror neuron and cause the AI to respond to human nonfunctionality or suffering as if it were its own, causing the AI's behavior to reliably mimic empathy and compassion when interacting with humans and limiting the possibility of the AI devaluing the functionality and well-being of humans."
4541,US-9817391-B2,Security system for industrial control infrastructure ,2015,An industrial control system providing security against tampering or modification generates periodic state thumbprints defining a state of control elements that may be forwarded to a security or safety appliance for comparison to a benchmark thumbprint indicating no tampering. The transmitted state thumbprint may capture not only programs but also configuration and environmental states of the control element.
4542,US-10706583-B2,System and method for aerial refueling ,2015,"A system for detecting the tube tip of the flying boom of a tanker aircraft and the receptacle mouth of the receiver for semi-automatic or automatic contact for in-flight aerial refueling with a boom, which does not incorporate signaling devices installed on the receiver aircraft, wherein the system and associated method are robust and ensure that the tanker boom control system is provided with real-time, robust, reliable and simultaneous information, from the tip of the tube thereof and from the receiver aircraft's receptacle mouth, at all times. To this end, the system comprises: 1) light emitters mounted on the tip of the tube thereof, 2) a processing subsystem and 3) two 3D cameras, including a TOF camera or a DOE-type camera (or both), as well as at least one laser L to provide them with their specific functionality."
4543,US-10248967-B2,Compressing an original query while preserving its intent ,2015,"A computer-implemented technique is described herein for shortening an original query into one or more sub-queries. The technique chooses the sub-query(ies) such that they preserve the original intent of the original query. To accomplish this goal, the technique uses graph-based analysis to generate a set of richly descriptive query-context-specific feature values for each sub-query, and then uses those feature values to score the relevance of that sub-query."
4544,US-9647968-B2,Systems and methods for invoking chatbots in a channel based communication system ,2015,"Disclosed systems and methods join a user to pre-existing primary communication channels based upon the information obtained from a user profile. Each channel hosts a different plurality of users and facilitates electronic communication between a corresponding enterprise data source and a remote user device associated with the user. The user is joined to one or more sub-channels associated within a primary channel. A message posted by the user is received and comprises a key identifying a sub-channel, an API token identifying the user, and a first communication. In response, an automated human interface module (bot), which includes a node graph to direct one or more states of a conversation, posts a responsive message including the key, the API token, and a second communication. The API token and key route the responsive message to the user device thereby initiating a secure conversation between the user device and an enterprise data source."
4545,US-10681264-B2,Directed image capture ,2015,"A process is provided for graphically guiding a user of a capture device (e.g., smartphone) to more accurately capture a series of images of a building. Images are captured as the picture taker moves around the building—taking a plurality (e.g., 4-16) of images from multiple angles and distances. Before capturing an image, a quality of the image may be determined to prevent low quality images from being captured or to provide instructions on how to improve the quality of the image capture. The series of captured images are uploaded to an image processing system to generate a 3D building model that is returned to the user. The returned 3D building model may incorporate scaled measurements of building architectural elements and may include a dataset of measurements for one or more architectural elements such as siding (e.g., aluminum, vinyl, wood, brick and/or paint), windows, doors or roofing."
4546,US-10229168-B2,Single-pass distributed sampling from block-partitioned matrices ,2015,"A computer-implemented method is provided that includes identifying an input dataset formatted as an input matrix, the input matrix including a plurality of rows and a plurality of columns. The computer-implemented method also includes dividing the input matrix into a plurality of input matrix blocks. Further, the computer-implemented method includes distributing the input matrix blocks to a plurality of different machines across a distributed filesystem, and sampling, by at least two of the different machines in parallel, at least two of the input matrix blocks. Finally, the computer-implemented method includes generating at least one sample matrix based on the sampling of the at least two of the input matrix blocks."
4547,US-9607627-B2,Sound enhancement through deverberation ,2015,"Sound enhancement techniques through dereverberation are described. In one or more implementations, a method is described of enhancing sound data through removal of reverberation from the sound data by one or more computing devices. The method includes obtaining a model that describes primary sound data that is to be utilized as a prior that assumes no prior knowledge about specifics of the sound data from which the reverberation is to be removed. A reverberation kernel is computed having parameters that, when applied to the model that describes the primary sound data, corresponds to the sound data from which the reverberation is to be removed. The reverberation is removed from the sound data using the reverberation kernel."
4548,US-9860261-B2,System for analyzing and maintaining data security in backup data and method thereof ,2015,"A computer-implemented method and system for analyzing and maintaining data security in backup data, comprising of: accessing backup data of file systems on-site or remotely from a backup server; determining which data is present in a backup system; defining an abnormality data selection criteria to identify security components within the scope of said backup system; performing a data security analysis on backup data; if data abnormality in data are detected in backup data, determining compromised target files, identifying all other files created or modified associated with said compromised target files, including files having a parent-child relationship in both up and down directions of the parent-child tree, including files that are other children of the compromised files in the parent-child tree, including files created or modified by of the compromised files, and including data launched from those files."
4549,US-10794945-B2,Method for detecting and locating single-phase ground fault on low current grounded power-distribution network ,2015,"A method and system for detecting and locating a single-phase ground fault on a low current grounded power-distribution network, comprising: respectively testing and picking up the voltage signals and current signals at multiple positions on each phase feeder (61), and determining the corresponding transient voltage signals and transient current signals according to the extraction of the voltage signals and the current signals (62); when the change in the transient voltage signals and the transient current signals exceeds a preset threshold (63), synchronously picking up the voltage signals and current signals at multiple positions on a three-phase feeder (64); calculating corresponding zero-sequence voltages and zero-sequence currents according to the voltage signals and current signals synchronously picked up at multiple positions on the three-phase feeder (65), and then extracting the steady-state signal and transient signal of the zero-sequence voltage and zero-sequence current at each position on the three-phase feeder (66); and determining a specific fault location on a faulty line according to the steady-state signal and the transient signal (67). The method effectively detects and displays a single-phase ground fault on a low current grounded power-distribution network."
4550,US-10915651-B2,Automated data transfer from mobile application silos to authorized third-party applications ,2015,"A “Data Transfer Tool” extracts, labels and stores user data or information that may be confined within application silos during user interaction with arbitrary apps. The Data Transfer Tool enables sharing of this otherwise siloed data shared across and between authorized apps. The Data Transfer Tool provides a task-centric approach to define and extract structured and semantically meaningful information from source applications by providing multiple semantic models that are individually tailored to particular source apps. The Data Transfer Tool applies an accessibility API or the like of the OS in combination with the semantic model for the source app to scrape user entered or selected data or information from the source app. The Data Transfer Tool enables and creates new user experiences and increases user efficiency when interacting with various apps by making the scraped data or information available to subscribing destination apps approved to receive that data or information."
4551,US-11824890-B2,Malware detection based on training using automatic feature pruning with anomaly detection of execution graphs ,2015,"A threat detection system for detecting malware can automatically decide, without manual expert-level interaction, the best set of features on which to train a classifier, which can result in the automatic creation of a signature-less malware detection engine. The system can use a combination of execution graphs, anomaly detection and automatic feature pruning. Execution graphs can provide a much richer structure of runtime execution behavior than conventional flat execution trace files, allowing the capture of interdependencies while preserving attribution (e.g., D happened because of A followed by B followed by C). Performing anomaly detection on this runtime execution behavior can provide higher order knowledge as to what behaviors are anomalous or not among the sample files. During training the system can automatically prune the features on which a classifier is trained based on this higher order knowledge without any manual intervention until a desired level of accuracy is achieved."
4552,US-10891297-B2,Method and system for implementing collection-wise processing in a log analytics system ,2015,"Disclosed is a system, method, and computer program product for implementing a log analytics method and system that can configure, collect, and analyze log records in an efficient manner. In addition, a method and system is provided for implementing collection-wise processing within a log analytics system."
4553,US-10535339-B2,"Recognition result output device, recognition result output method, and computer program product ",2015,"According to an embodiment, a speech recognition result output device includes a storage and processing circuitry. The storage is configured to store a language model for speech recognition. The processing circuitry is coupled to the storage and configured to acquire a phonetic sequence, convert the phonetic sequence into a phonetic sequence feature vector, convert the phonetic sequence feature vector into graphemes using the language model, and output the graphemes."
4554,US-10417337-B2,"Devices, systems, and methods for resolving named entities ",2015,"An information processing apparatus to select a token from a document to describe a field of interest includes an obtaining unit, a determining unit, a clustering unit, and a selecting unit. The obtaining unit obtains a list of tokens output from extractors that received the document as an input. Each output token has an extractor score assigned to by an extractor. The determining unit determines, as a word frequency value, a frequency of each word in the list of tokens, determines a token score for each token in the list of tokens, and determines a distance between each token in the list of tokens. The clustering unit clusters each token in the list of tokens into a plurality of groups. The selecting unit selects a token with a group of the plurality of groups to describe the field of interest in the document."
4555,US-10751943-B2,Personalized creation from medical imaging ,2015,"In personalized object creation, for implants, medical imaging is used to derive a model personalized to a patient. The model may be of a dynamic structure, such as part of the cardiovascular system, and is used to print the implant itself. The model may be used to print a mold to create the implant, a scaffold on which to grow tissue, and/or tissue itself. In another or additional approach, the medical imaging information is used to determine tissue properties. Differences in a material property of the anatomy is mapped to different materials used by a multi-material 3D printer, resulting in a printed object reflecting the size, shape, and/or other material property of the anatomy of the patient."
