row_id,id,title,year,abstract
4013,US-10269450-B2,Probabilistic event classification systems and methods ,2013,"Probabilistic event classifications systems and method are provided herein. In one embodiment, a method includes receiving an event narrative, the event narrative comprising textual content describing a safety event, parsing the textual content to identify key terms, searching a safety event database for classifications associated with the key terms, selecting a set of classifications based on the key terms using statistical analysis, the set of classifications comprising potential event types for the event narrative, and displaying the set of classifications for the event narrative via a graphical user interface."
4014,US-10198524-B1,Dynamic categories ,2013,"Techniques for providing dynamic categories are disclosed. In some embodiments, a system for providing dynamic categories includes receiving user context data, and dynamically determining a plurality of categories for the user based on the user context data, in which the plurality of categories are for categorizing content on a web site. For example, the user context data can be based on monitored user behavior on a web site, and one or more of the plurality of categories can include a synthesized category on the web site that is dynamically generated based on the monitored user behavior on the web site."
4015,US-9189866-B2,Vascular tree from anatomical landmarks and a clinical ontology ,2013,"A medical image processing apparatus, comprises a landmark identification unit configured to process a medical image data set to identify a landmark corresponding to a part of a branching structure according to a stored anatomical representation, and a spatial analysis unit configured to process the image data set to determine a spatial configuration of at least part of the branching structure."
4016,US-10454753-B2,Ranking network anomalies in an anomaly cluster ,2013,"The technology disclosed relates to organizing network performance metrics into historical anomaly dependency data. In particular, it relates to calculating cascading failure relationships between correlated anomalies detected in a network. It also relates to illustrating to a network administrator causes of system failure by laying out the graph to show a progression over time of the cascading failures and identify root causes of the cascading failures. It also relates to ranking anomalies and anomaly clusters in the network based on attributes of the resources exhibiting anomalous performances and attributes of the anomalous performances. It further relates to depicting evolution of resource failures across a network by visually coding impacted resources and adjusting the visual coding over time and allowing replay over time to visualize propagation of anomalous performances among the impacted resource."
4017,DE-102013114239-B4,Adaptive user guidance for navigation and location-related services ,2013,"A method of providing adaptive guidance for driver navigation comprising: - recording navigational error data for navigation errors detected by a navigation system in a vehicle; - analyzing the navigation error data to detect patterns in the navigation errors; and providing an adaptive driver navigation guidance, wherein adjustments are made in a guidance based on the patterns in the navigation errors, wherein navigation errors are detected via a missing customer satisfaction detected by a driver monitoring system."
4018,US-9760546-B2,Identifying repeat subsequences by left and right contexts ,2013,"A system and method of identifying repeat subsequences having at least a value of x for threshold of different left contexts and a value of y for a threshold of different right contexts for an input sequence are disclosed. The method may include generating a lexicographically sorted suffix array for the input sequence and a longest common prefix array. The suffix array is traversed in lexicographic order comparing the longest common prefix values between consecutive suffixes. Suffixes with the same longest common prefix are representative of occurrence of the same repeat, a higher longest common prefix indicates a new occurrence of a longer repeat, and a lower longest common prefix indicates the last occurrence of a repeat."
4019,US-9477750-B2,System and method for real-time dynamic measurement of best-estimate quality levels while reviewing classified or enriched data ,2013,"A system, method and computer program product for validating a document classification process, including a document collection; a document classification process performed on the document collection; a random selection module configured to automatically generate a random validation set of documents from the document collection; and a document review process performed on the random validation set of documents to validate results of the document classification process. The system, method and computer program product are configured to dynamically and in real-time measure and display on a computer display device a best case estimate of a quality of the results of the document classification process based on the documents that are validated, and given a size of a total data set of the document collection."
4020,US-10115167-B2,System and method for identifying key targets in a social network by heuristically approximating influence ,2013,"One embodiment of the present invention provides a system for selecting a set of nodes to maximize information spreading. During operation, the system receives a budget constraint and a population sample, constructs a social network associated with the population sample, analyzes a network graph associated with the social network to obtain structural information associated with a node within the social network, estimates characteristics associated with the node, and selects the set of nodes that maximizes the information spreading under the budget constraint based on the structural information and the characteristics associated with the node."
4021,US-10026116-B2,Methods and devices for smart shopping ,2013,"There are provided methods and devices for improving a shopping experience of a user, including methods and devices for creating, updating, and maintaining a list such as a shopping list and methods and devices for automatically identifying a suitable substitute to a user selected product."
4022,US-11040171-B2,Medical device curving system ,2013,"System for curving an elongated medical device including a curving apparatus, and a curve database corresponding to at least one curve shape. The curving apparatus is configured to impart a permanent curve according to the curve shape on a distal portion of an elongated medical device that is greater than that on a proximal portion of the elongated medical device while maintaining sterility of the elongated medical device."
4023,US-9391749-B2,System and method for distributed data management in wireless networks ,2013,"Described are systems and methods for managing data traffic to a plurality of mobile devices over a wireless network. For each mobile device, a facility is provided that is capable of:(i) assigning a utility function to mathematically represent the value of a plurality of applications running on that mobile device with respect to a factor, (ii) aggregating the plurality of utility functions to generate an aggregated utility function corresponding to that mobile device, and(ii) communicating at least one of the associated aggregate utility function and a bid price based on the associated aggregate utility function over a network. A resource allocation is determined among a plurality of mobile devices based on a bidding process which accounts for the aggregate utility functions, and the data traffic between the mobile devices and the resource is managed using a network traffic shaping element according to the resource allocation."
4024,US-9407861-B2,User interface tool kit for mobile devices ,2013,Methods and systems facilitate troubleshooting or maintenance of in vitro diagnostic equipment. An operator of the equipment utilizes an app on mobile device to receive status information from the equipment and capture images of the equipment. Tutorials and interactive remote technical support can be provided utilizing this data.
4025,US-9280968-B2,System and method of using neural transforms of robust audio features for speech processing ,2013,"A system and method for processing speech includes receiving a first information stream associated with speech, the first information stream comprising micro-modulation features and receiving a second information stream associated with the speech, the second information stream comprising features. The method includes combining, via a non-linear multilayer perceptron, the first information stream and the second information stream to yield a third information stream. The system performs automatic speech recognition on the third information stream. The third information stream can also be used for training HMMs."
4026,US-10225165-B2,Apparatus and method for processing data streams in a communication network ,2013,"A method of processing a data stream of a communication network in a distributed processing architecture comprising a plurality of processing units comprises the steps of extracting data from the data stream, wherein the data is extracted for a particular time window of a sliding time window. The extracted data is converted into a format suitable for graphical representation. A graphical representation of the converted extracted data is generated, and an estimated value of at least one structural property of the graphical representation of the data determined. The estimated value of the at least one structural property is compared with a threshold value, and a change condition reported based on the outcome of the comparison step. The change condition may be used, for example, to change a location based quality of service parameter."
4027,US-11430024-B2,System and method of providing a virtual guestbook ,2013,"A system and method are disclosed for accessing, by a computing device, a database that includes: business information representing a plurality of respective businesses that sell products and/or services to customers and customer information representing a plurality of respective customers, that purchase the products and feedback information representing submissions from the respective customers regarding experiences of the customers in connection with the respective businesses. Information associated with a sale of a product and/or service is processed including to associate a code with the sale. The customer is prompted to submit feedback information associated with the business and/or the sale of the product and/or service, and the feedback information is processed to store the feedback in the database and to provide the feedback information in a virtual guestbook associated with the business."
4028,US-9600897-B2,Trajectory features and distance metrics for hierarchical video segmentation ,2013,"A method to perform hiearchical video segmentation includes: defining voxels over a spatio-temporal video; grouping into segments contiguous voxels that display similar characteristics including similar appearance or motion; determining a trajectory-based feature that complements color and optical flow cues, wherein trajectory cues are probabilistically meaningful histograms combinable for use in a graph-based framework; and applying a max-margin module for cue combination that learns a supervised distance metric for region dissimilarity that combines color, flow and trajectory features."
4029,US-9336259-B1,Method and apparatus for historical analysis analytics ,2013,"A computer-implemented method is disclosed in which multiple disparate data sources having a different schemas are gathered, and relationships between the data sources are determined. A blended data set is created from the multiple data sources based on the determined relationships. A current behavior of a computing system is determined, with the current behavior being indicative of an anomaly. From the blended data set, historical behaviors of the same computing system or a similar computing system are determined. The current behavior is correlated to the historical behaviors to obtain a correlation, and a response to the anomaly is determined based on the correlation. A complementary computing device and computer program product are also disclosed."
4030,US-9361353-B1,Crowd sourced digital content processing ,2013,"Through use of crowd sourced information, media files may be transformed into or used to create product files that are derived from the media files. A product file may be generated using feedback from the crowd sourced information received from an electronic device. The crowd sourced information may indicate one or more portions of the media file to exclude from the product file to create a consolidated product file. In some embodiments, the crowd sourced information may indicate supplemental material and/or portions of other media files that may be included in the product file."
4031,US-10366326-B2,Unit having an artificial neuron and a memristor ,2013,"An artificial neuron unit comprising one artificial neuron having at least one output port and at least one input port, and one memristor having two terminals; said unit being characterized in that it also comprises at least one current conveyor having two input ports X and Y, and one output port Z; and in which said memristor is connected by one of its terminals to the input port X of said current conveyor, said current conveyor is connected by its output port Z to an input port of said artificial neuron and said artificial neuron is connected by one of its output ports to the input port Y of said current conveyor or to another of said terminals of said memristor."
4032,US-9330422-B2,Conversation analysis of asynchronous decentralized media ,2013,"The present disclosure provides a system that allows for the real-time and online monitoring of the exchanges between customers and a CRM team over social media. While crawling all messages exchanged over the social media by customers and CRM team, the system aggregates related messages exchanged between a given customer and the CRM team into a conversation. The system includes a linguistic framework for the analysis of conversations (based on the two linguistic theories of dialog acts and conversation analysis) to label the nature of the messages in a conversation or thread."
4033,US-9964047-B2,Gas turbine engine optimization control device ,2013,"A gas turbine engine optimization control device estimates a specific fuel consumption using a given control parameter of a variable mechanism, determines a change between a specific fuel consumption estimation value by the control parameter of the variable mechanism in a previous operation period and a specific fuel consumption estimation value by the control parameter of the variable mechanism in this operation period, determines a new control parameter of the variable mechanism with which the specific fuel consumption estimation value approaches a minimum, adds the new control parameter of the variable mechanism to a preset control parameter initial value, and sets the addition value to be a control parameter command value of the variable mechanism in a next operation period."
4034,US-9697281-B1,Autocomplete search methods ,2013,"In one embodiment, a server-side process operating on a server includes crawling of one or more websites for possible answers to a query and adding the possible answer entities into a data structure of answer entities to queries. The server-side process also includes serving a requested Web page with an added search box that is displayed by a client coupled to the server. As a user types one or more characters at the client, the client sends the characters, portion-by-portion, e.g., character-by-character to the server-side process. In response, the server-side process searches the index for possible answers to the (so-far-typed) query, and provides to the client a list of answers (rather than queries) to be displayed by the client. Each additional character entered may modify the provided list of answers. The client selecting a listed answer navigation directly to the answer."
4035,US-9524335-B2,Conflating entities using a persistent entity index ,2013,"Systems, methods, and computer-readable storage media are provided for conflating entities using a persistent entity index. Information (including attributes) pertaining to a plurality of entities is received. The received information is either matched with one or more existing entities in the persistent entity index or, if no match is found, selected for addition to the persistent entity index. The persistent entity index includes entity-attribute pairs associated therewith. Attributes associated with matching entities for which information is received are aggregated and/or reconciled with the entity-attribute pairs associated with existing entities included in the persistent entity index. The persistent entity index may be incrementally updated at predetermined time intervals to insure the accuracy and freshness of the information associated therewith."
4036,US-10367862-B2,Large-scale page recommendations on online social networks ,2013,"In one embodiment, a method includes accessing user-concept scores for a first set of users, wherein each user-concept score is associated with a user-concept pair; calculating recommended user-concept scores for a subset of user-concept pairs in a second set of users. The first set of users may be discrete from the second set of users. A recommendation-algorithm may compute the recommended user-concept scores for a user-concept pair by optimizing an objective function comprising a plurality of predicted rating functions. Each predicted rating function may be determined using a user score, a concept score, a user-bias value associated with the user, as well as a concept-bias value associated with the concept. Finally, the method may include sending recommendations for one or more concepts based on the recommended user-concept scores for the second set of users."
4037,US-11341556-B2,CPT code search engine for backend bundling of healthcare services and a virtual payment system ,2013,A CPT-Code search engine for backend bundling of healthcare services and a virtual payment system. Various implementations provide a CPT Code-based search engine for backend bundling by an aggregate billing source to transact and pay debt owed for healthcare services on behalf of consumers of varied healthcare services from diverse providers and facilities. Various implementations provide a predetermined bundled set of healthcare services defined by CPT and related codes producing search results in an easy-to-understand consumer-friendly format. Also presented is an apparatus and associated methods for bundling the debt of a plurality of healthcare services downstream from a healthcare service provider based on collecting a single payment from a consumer that has already received the healthcare services and distributing payment to a plurality of providers and facilities for at least one of the healthcare services. Some backend bundled services and debt may be converted to tradeable health assets.
4038,US-9514417-B2,Cloud-based plagiarism detection system performing predicting based on classified feature vectors ,2013,"Plagiarism may be detected, as disclosed herein, utilizing a database that stores documents for one or more courses. The database may restrict sharing of content between documents. A feature extraction module may receive edits and timestamp the edits to the document. A writing pattern for a particular user or group of users may be discerned from the temporal data and the documents for the particular user or group of users. A feature vector may be generated that represents the writing pattern. A machine learning technique may be applied to the feature vector to determine whether or not a document is plagiarized."
4039,US-11997023-B2,Admission control of a communication session ,2013,"Aspects of the disclosure relate to admission control of a communication session in a network. The admission control can be implemented by a network node at the boundary of the network or a subsystem thereof. In one aspect, the admission control can be implemented during a predetermined period and can be based at least on an admission criterion, which can be specific to an end-point device, e.g., a target device or an origination device. The admission criterion can be configurable and, in certain implementations, it can be obtained from historical performance associated with establishment of communication session. Such historical performance can be assessed within a period of a configurable span."
4040,US-10484993-B2,Remote distributed antenna system ,2013,"A distributed antenna system is provided that frequency shifts the output of one or more microcells to a 60 GHz or higher frequency range for transmission to a set of distributed antennas. The cellular band outputs of these microcell base station devices are used to modulate a 60 GHz (or higher) carrier wave, yielding a group of subcarriers on the 60 GHz carrier wave. This group will then be transmitted in the air via analog microwave RF unit, after which it can be repeated or radiated to the surrounding area. The repeaters amplify the signal and resend it on the air again toward the next repeater. In places where a microcell is required, the 60 GHz signal is shifted in frequency back to its original frequency (e.g., the 1.9 GHz cellular band) and radiated locally to nearby mobile devices."
4041,US-9892420-B2,System and method for managing message campaign data ,2013,"A server system comprising one or more processors and memory initiates delivery of a plurality of message campaigns to a plurality of users. A respective message campaign of the plurality of message campaigns includes one or more messages addressed to at least a subset of the plurality of users. The server system receives, from a plurality of client devices associated with the plurality of users, campaign-feedback data, where the campaign-feedback data is indicative of user interaction with the messages transmitted to the plurality of client devices as part of the plurality of message campaigns. After receiving the campaign-feedback data, the server system conditionally transmits, when a transmission criterion is satisfied, to one or more remote storage systems, campaign-tracking data that is based on the campaign-feedback data."
4042,US-10963730-B2,Comparing extracted card data using continuous scanning ,2013,"Comparing extracted card data from a continuous scan comprises receiving, by one or more computing devices, a digital scan of a card; obtaining a plurality of images of the card from the digital scan of the physical card; performing an optical character recognition algorithm on each of the plurality of images; comparing results of the application of the optical character recognition algorithm for each of the plurality of images; determining if a configured threshold of the results for each of the plurality of images match each other; and verifying the results when the results for each of the plurality of images match each other. Threshold confidence level for the extracted card data can be employed to determine the accuracy of the extraction. Data is further extracted from blended images and three-dimensional models of the card. Embossed text and holograms in the images may be used to prevent fraud."
4043,US-10637880-B1,Classifying sets of malicious indicators for detecting command and control communications associated with malware ,2013,"A method for detecting a cyber-attack by performing a first analysis on content within a first portion of a communication to determine whether the content includes a first high quality indicator. The first high quality indicator identifies a correlation of the content with a malicious activity. Subsequent to the first analysis, performing a second analysis on a second portion of the communication to determine one or more supplemental indicators. Thereafter, the communication is classified as part of a cyber-attack when (i) a value associated with the first high quality indicator exceeds a first threshold without consideration of the one or more supplemental indicators, or (ii) upon failing to exceed the first threshold and being greater than a second threshold, using the values representing the one or more supplemental indicators with the first value to classify the communication as being part of the cyber-attack."
4044,US-9311789-B1,Systems and methods for sensorimotor rehabilitation ,2013,"A sensorimotor rehabilitation system can analyze body movement kinematics of a person, and in particular analyze the use of limbs (e.g., upper limbs) to provide feedback for sensorimotor rehabilitation. Parameters of body movement (e.g., quantity and type of body movement) can be assessed based on data recorded from an inertial sensor affixed or connected to, for example, an upper limb of a person or outer clothing such as a sleeve. Automated feedback can be provided to the user to improve sensorimotor rehabilitation."
4045,US-11698646-B2,HVAC self-balancing components and controls ,2013,"An intelligent self-balancing downstream device (e.g., air fixture or diffuser) that can obtain accurate flow measurements that can be used to perform the self-balancing in situ and during operation to satisfy a set point. The downstream device may be controllable by a single software system or network accessible locally on site or remotely off site. The downstream device can operate in a single zone or be coupled with multiple like apparatuses for multi-zone operation. It is a high turndown ratio and self-balances, which can allow for continuous commissioning with built-in fault diagnostic systems and that may be used as a supply, return, or exhaust system, or a combination thereof. The downstream device can include multi-stage airflow control systems that operate progressively based on unique actuation mechanisms and/or algorithms that allow for precise flow control and feedback to self-balance and commission the system."
4046,US-10290031-B2,Method and system for automated retail checkout using context recognition ,2013,"A gestural checkout system includes a sensor-equipped server programmed with a gestural context application that authenticates a customer's identity upon entry to a retail store. The sensors include cameras. The sensors are identify products and detect gestures of the customer indicating a purchase decisions. Gestures include product pick-up, product movement and product-commit-to-container actions. For bulk items, an Implicit Gestural Scale communicates product identity and volumetric data wirelessly to the implicit gestural checkout. Recognition of shopper locomotion, past a line of demarcation near the exit, automatically authorizes electronic payment."
4047,US-9669300-B2,Motion detection for existing portable devices ,2013,"Methods and computer programs that allows users to move game objects in a virtual space with movements performed on current and future portable devices. By using existing technologies in such devices, the methods computer movement relative to the devices themselves in order to detect swinging motions, panning motions, moving motions and gesture and then to apply them to game objects and game cameras inside the virtual space. Moving the physical device causes the devices sensors to respond. The methods interpret this data and provide real time updates within a virtual space on the device as well as transmit the updates to another device that is also moving. This enables 2 players to connect to each other and each player is able to move their device and see it reflected within the others virtual space. This eliminates the need of real world references."
4048,US-10198801-B2,Image enhancement using self-examples and external examples ,2013,"Systems and methods are provided for image enhancement using self-examples in combination with external examples. In one embodiment, an image manipulation application receives an input image patch of an input image. The image manipulation application determines a first weight for an enhancement operation using self-examples and a second weight for an enhancement operation using external examples. The image manipulation application generates a first interim output image patch by applying the enhancement operation using self-examples to the input image patch and a second interim output image patch by applying the enhancement operation using external examples to the input image patch. The image manipulation application generates an output image patch by combining the first and second interim output image patches as modified using the first and second weights."
4049,US-9488639-B2,Cell-based tissue analysis ,2013,"Methods for cell-based tissue analysis utilize modern trends in digital microscopy to obtain, process, calibrate, and analyze digital images of tissue sections to quantify cell-based data for improved histological analysis. Using data from multiple images of a common tissue section, or data from images of multiple tissue sections, additional degrees of freedom are realized and the resulting analysis provides added depth to histological analysis of tissue samples. With computerized analytical methods, speed and accuracy of histological analysis is greatly improved."
4050,US-10115137-B2,System and method for enhanced access and control for connecting entities and effecting payments in a commercially oriented entity network ,2013,"Among other things, embodiments of the present disclosure enables corporate entities to connect with each other and enables social networking interactions, credibility rating, identity verification, and/or business transactions between the corporate entities."
4051,US-9619881-B2,Method and system for characterizing cell populations ,2013,"A method and system for characterizing a cell population including a set of cell subpopulations, the method comprising: at a processing system, receiving image data corresponding to a set of images of the cell population captured at a set of time points; at the processing system, generating an analysis based upon processing the set of images according to: a cell stage classification module configured to automatically identify a cell class of each of the set of cell subpopulations, and a cell graph representation module configured to characterize geometric and spatial features of the set of cell subpopulations; from the analysis, determining a set of parameters characterizing the cell population; and generating an indication of quality of the cell population based upon a comparison between at least one parameter of the set of parameters and a set of reference values."
4052,US-9667740-B2,System and method of formatting data ,2013,A system and method of formatting data. The system accounts for the user's current device and current activity in order to determine the appropriate format for presenting data.
4053,ES-2671001-T3,Insulin time-action model ,2013,"A method for controlling an infusion pump sensitive to a controller that receives data from at least one glucose sensor, the method comprising automatically performing the following steps using the controller: calculating the parameters of the insulin time-action model, a, b and c, applying a machine learning process to the data received from the physiological variables; the parameter being a function of the last dose of insulin, carbohydrates and fat content of a meal, a nominal insulin sensitivity factor of the patient; Parameter b being a function of the carbohydrate and fat content of foods; parameter c being a constant that depends on the type of insulin; receiving respective glucose level measurements from the glucose sensor for each time interval of a series of discrete time intervals; calculate an amount of insulin administration for one of the time intervals selected as follows: predict a trend in glucose level from the estimates of the subject's metabolic state using a plurality of the respective glucose level measurements and the glucose infusion rate, GIR, calculated based on an insulin time-action model of the form: ** Formula ** and use a predictive controller model, determining the amount of insulin administration to provide a glucose level desired future in response to the expected trend; and order the infusion pump to administer the amount of insulin administration calculated."
4054,US-10193909-B2,Using instrumentation code to detect bots or malware ,2013,"Techniques are provided for using instrumentation code to detect bots or malware. Data corresponding to requests from a plurality of client devices for a web resource comprising web code is obtained. The web resource is hosted by a first web server system. For a first client device of the plurality of client devices, instrumentation code is served. The instrumentation code is configured to execute on the first client device to monitor execution of the web code of the web resource at the first client device. One or more responses generated by the instrumentation code at the first client device are received from the first client device. The one or more responses are based one or more interactions with the web code at the first client device."
4055,US-10251563-B2,Methods and apparatus for detecting heart failure event using patient chronic conditions ,2013,"Devices and methods for detecting physiological target event such as events indicative of HF decompensation status are described. A medical device is configured to receive at least a first and a second chronic condition indictors of a patient, receive one or more physiologic signals from the patient, and generate a plurality of signal metrics when the first and the second chronic condition indicators meet their respective criterion. The medical device can detect the target event or condition using one or more patient-specific signal metrics selected from a group including both the first and the second set of the signal metrics. The medical device and the methods can be configured to detect an event indicative of HF decompensation."
4056,US-9505554-B1,Capturing packaging image via scanner ,2013,"Methods of and devices and systems for obtaining and using images of items as the items appear in an inventory area (e.g., storage bin) are disclosed. Images of inventory areas are captured before and after stow or pick operations. A difference between the before and after images is determined and extracted as an image of the item that was stowed or picked. The process may be repeated for numerous units of the item and one or more definitive item images are selected. The definitive item image may be displayed to pickers directly to facilitate picking, or may be used to determine the position of a unit of the item in a particular inventory area such that the position of the item to be picked may be indicated to the picker. Definitive item images may also be used for inventory validation, enforcement of pick and stow etiquette."
4057,US-9973558-B2,Distributed streaming platform for real-time applications ,2013,"Software for a distributed streaming platform receives a specification for a streaming application and converts the specification into a logical plan that includes a directed acyclic graph (DAG) with operators as nodes and streams as edges. The software translates the logical plan into a physical plan using any stream modes as specified and with one or more instances of the operators per any static partitioning. Then the software obtains a plurality of containers running on a networked cluster of servers. One slave executes in each container. The software assigns the instances to the slaves for execution according to an execution plan that depends at least in part on the physical plan and number of containers obtained. Each slave monitors throughput of the streaming windows through the instances in the container and other statistics related to service level and reports the results of the monitoring, which are used for dynamic adjustment."
