row_id,id,title,year,abstract
6511,US-11331537-B1,System and method for using drag force data to optimize athletic performance ,2021,"A method provides for optimizing at least one exercise. The method includes receiving first image data. The first image data includes first pixel data associated with the user performing the exercise at a first time. The method includes receiving second image data. The second image data includes second pixel data associated with the user performing the exercise at a second time. The method includes determining, based on a difference between the first pixel data and the second pixel data, deviation data associated with a profile of the user. The method includes generating outline data based on the deviation data and corresponding to a frontal area of the user. The method may also include determining drag coefficient data based on the frontal area of the user. The method includes determining, based on the outline data and the drag coefficient data, drag force data associated with the user using the exercise device."
6512,US-11907338-B2,Retrieving images that correspond to a target subject matter within a target context ,2021,"Techniques are provided herein for retrieving images that correspond to a target subject matter within a target context. Although useful in a number of applications, the techniques provided herein are particularly useful in contextual product association and visualization. A method is provided to apply product images to a neural network. The neural network is configured to classify the products in the images. The images are associated with a context representing the combination of classified products in the images. These techniques leverage both seller-provided images of products and user-generated content, which potentially includes hundreds or thousands of images of the same or similar products as the seller-provided images. A graphical user interface is configured to permit a user to select the context of interest in which to visualize the products."
6513,US-11991404-B2,Synthetic total audience ratings ,2021,"Example methods, apparatus, systems and articles of manufacture to determine synthetic total audience ratings are disclosed. Disclosed example apparatus are to access census data including census viewing statements associated with media content presented by census devices, access panel data including panelist viewing statements associated with media content presented by panel devices, the panel data including weights to represent numbers of individuals to be represented by corresponding panelists, determine scores representing similarities between ones of a first group of census devices determined to having matching panel devices in the panel data and ones of a second group of census devices determined to be unmatched in the panel data, and assign the census devices to the panel devices based on the scores and the weights."
6514,US-12001546-B2,Systems and methods for causality-based multivariate time series anomaly detection ,2021,"Embodiments described herein provide a causality-based anomaly detection mechanism that formulates multivariate time series as instances that do not follow the regular causal mechanism. Specifically, the causality-based anomaly detection mechanism leverages the causal structure discovered from data so that the joint distribution of multivariate time series is factorized into simpler modules where each module corresponds to a local causal mechanism, reflected by the corresponding conditional distribution. Those local mechanisms are modular or autonomous and can then be handled separately. In light of this modularity property, the anomaly detection problem then naturally decomposed into a series of low-dimensional anomaly detection problems. Each sub-problem is concerned with a local mechanism."
6515,US-12047355-B2,Machine learning techniques for mitigating aggregate exposure of identifying information ,2021,"Systems and methods mitigate aggregate exposure of identifying information using machine learning. A privacy monitoring system identifies entities and corresponding entity types by applying a set of domain-specific neural networks, each trained to recognize a particular entity type, to media data extracted from two or more content items associated with a user. The privacy monitoring system computes a privacy score indicating a cumulative privacy risk for potential exposure of identifying information associated with the user from the two or more content items by identifying connections between the identified entities. The connections between the entities are weighted according to the entity types and contribute to the privacy score. A reporting subsystem outputs an indication of a recommended action for mitigating the cumulative privacy risk."
6516,US-12014217-B2,Scheduling and control of executable jobs over compute instances ,2021,"A resource control system is described that is configured to control scheduling of executable jobs by compute instances of a service provider system. In one example, the resource control system outputs a deployment user interface to obtain job information. Upon receipt of the job information, the resource control system communicates with a service provider system to obtain logs from compute instances implemented by the service provider system for the respective executable jobs. The resource control system uses data obtained from the logs to estimate utility indicating status of respective executable jobs and an amount of time to complete the executable jobs by respective compute instances. The resource control system then employs a machine-learning module to generate an action to be performed by compute instances for respective executable jobs."
6517,US-11553038-B1,Optimizing device-to-device communication protocol selection in an edge computing environment ,2021,"A method for optimizing device-to-device communication protocol selection in an edge computing environment is provided. The method includes: receiving a request for a service from a user device, wherein the computing system is one of plural edge computing devices in an edge computing environment; determining computational tasks performed in providing the service; selecting, using a machine learning model, a set of the edge computing devices to perform the computational tasks and communication protocols for the set of the edge computing devices to use while performing the computational tasks, wherein the machine learning model is configured to select the set of the edge computing devices and the communication protocols based on minimizing a time to perform the computational tasks; and sending instructions to perform the computational tasks, thereby causing the set of the edge computing devices to perform the service in response to the request from the user device."
6518,US-11789753-B2,"Machine-learned models for user interface prediction, generation, and interaction understanding ",2021,"Generally, the present disclosure is directed to user interface understanding. More particularly, the present disclosure relates to training and utilization of machine-learned models for user interface prediction and/or generation. A machine-learned interface prediction model can be pre-trained using a variety of pre-training tasks for eventual downstream task training and utilization (e.g., interface prediction, interface generation, etc.)."
6519,US-11379189-B1,Automatic user interface data generation ,2021,"Techniques are disclosed relating to automatically synthesizing user interface (UI) component instances. In disclosed techniques a computer system receives a set of existing UI elements and a set of design rules for the set of existing elements, where design rules in the set of design rules indicate one or more allowed states for respective UI elements in the set of existing UI elements. The one or more allowed states may correspond to one or more visual characteristics. Using the set of existing UI elements, the computer system may then automatically generate a plurality of UI component instances based on the set of design rules, where a respective UI component instance includes a first UI element in a first allowed state. The computer system may then train, using the plurality of UI component instances, a machine learning model operable to automatically generate UI designs."
6520,US-11929074-B2,Automatically generating a meeting summary for an information handling system ,2021,A method and apparatus for automatically generating a meeting summary is disclosed herein. Meeting audio is recorded and converted into a text-based transcript. Handwritten meeting notes are converted into notes text. The transcript and notes text are correlated to provide correlated meeting text. Meeting topics are determined from the correlated meeting text. A meeting summary is generated from the meeting topics.
6521,US-11934966-B2,Building data platform with digital twin inferences ,2021,"A building system including one or more storage devices storing instructions thereon that, when executed by one or more processors, cause the one or more processors to receive an indication to execute an artificial intelligence (AI) agent of a digital twin, the digital twin including the AI agent and a graph data structure, the graph data structure including nodes representing entities of a building and edges between the nodes representing relationships between the entities of the building. The instructions cause the one or more processors to execute the AI agent based on data of the building to generate an inference that is a prediction of a future data value of a data point of the building for a future time and store at least one of the inference, or a link to the inference, in the graph data structure."
6522,US-11200151-B1,Graphical user interface and debugger system for selecting and testing alterations to source code for software applications ,2021,"Testing for software applications can be implemented according to some aspects described herein. For example, a system can receive override data, including a location of a logical statement in source code and an override command, that is associated with a software application. The system can generate debugging data based on the override data, the debugging data including a breakpoint associated with the location and a debugger command corresponding to the override command. The system can then provide the debugging data as input to debugging software, the debugging software being configured to monitor execution of the software application during a software test. The debugging software can determine that the breakpoint has been reached and responsively execute the debugger command for testing a target portion of source code for the software application."
6523,US-11809849-B1,Global modulo allocation in neural network compilation ,2021,"In one example, a method performed by a compiler comprises: receiving a dataflow graph of a neural network, the neural network comprising a neural network operator; receiving information of computation resources and memory resources of a neural network hardware accelerator intended to execute the neural network operator; determining, based on the dataflow graph, iterations of an operation on elements of a tensor included in the neural network operator; determining, based on the information, a mapping between the elements of the tensor to addresses in the portion of the local memory, and a number of the iterations of the operation to be included in a batch, wherein the number of the iterations in the batch are to be executed in parallel by the neural network hardware accelerator; and generating a schedule of execution of the batches of the iterations of the operations."
6524,US-11595269-B1,Identifying upgrades to an edge network by artificial intelligence ,2021,"A computer-implemented method upgrades an edge network based on analysis by a learning model. The method includes identifying, in a network, a plurality of devices, where each device in the network is configured to provide data on at least one other device in the network. The method also includes determining capabilities of each device of the plurality of devices. The method further includes monitoring, for each device, capacity information and tasks performed during operation of the network. The method includes analyzing, based on the monitoring, each use of each device. The method also includes recommending, in response to the analyzing and by a learning model, a first upgrade to the network. The method further includes implementing the first upgrade."
6525,US-11966453-B2,Ordering annotation sets for machine learning ,2021,Embodiments are disclosed for a method. The method includes receiving an annotation set for a machine learning model. The annotation set includes multiple data points relevant to a task for the machine learning model. The method also includes determining total weights corresponding to the data points. The total weights are determined based on multiple ordering constraints indicating multiple data classes and corresponding weights. The corresponding weights represent a relative priority of the data classes with respect to each other. The method further includes generating an ordered annotation set from the annotation set. The ordered annotation set includes the data points in a sequence based on the determined total weights.
6526,US-11927986-B2,Integrated computational interface device with holder for wearable extended reality appliance ,2021,"An integrated computational interface device may include a portable housing having a key region and a non-key region; a keyboard associated with the key region of the housing; and a holder associated with the non-key region of the housing. The holder may be configured for selective engagement with and disengagement from the wearable extended reality appliance, such that when the wearable extended reality appliance is selectively engaged with the housing via the holder, the wearable extended reality appliance is transportable with the housing."
6527,US-11929694-B2,"Rotary machine control apparatus, machine learning apparatus, and inference apparatus ",2021,A rotary machine control apparatus includes: a current detector detecting an alternating current flowing through a rotary machine and outputting a current detection value; a power converter supplying power to the rotary machine by applying an AC voltage based on a voltage command value; a current controller adjusting the voltage command value so that the current detection value matches a current command value; an estimator obtaining a magnetic-flux estimation value that is an estimation value of an amplitude of a magnetic flux vector in the rotary machine; and a magnetic flux controller adjusting the current command value so that the magnetic-flux estimation value matches a set magnetic-flux command value in a start-up control period from when the rotary machine is put in a state where the rotary machine rotates by inertia after interruption of power supply of the power converter until the power supply is resumed.
6528,US-11693604-B2,Administering storage access in a cloud-based storage system ,2021,"Administering storage access in a cloud-based storage system includes: acquiring, by a first storage controller, in response to a protocol request for exclusive access to an area of storage, a first lease for the area of storage of the cloud-based storage system; and storing, by the first storage controller, a first identifier for the first lease in a predefined portion of the area of storage, where the predefined portion of the area of storage is accessible to a second storage controller."
6529,US-11645784-B1,Techniques for detecting and classifying relevant changes ,2021,"In various example embodiments, relevant changes between 3D models of a scene are detected and classified by transforming the 3D models into point clouds and applying a deep learning model to the point clouds. The model may employ a Siamese arrangement of sparse lattice networks each including a number of modified BCLs. The sparse lattice networks may each take a point cloud as input and extract features in 3D space to provide a primary output with features in 3D space and an intermediate output with features in lattice space. The intermediate output from both sparse lattice networks may be compared using a lattice convolution layer. The results may be projected into the 3D space of the point clouds using a slice process and concatenated to the primary io outputs of the sparse lattice networks. Each concatenated output may be subject to a convolutional network to detect and classify relevant changes."
6530,US-11900979-B2,Probabilistic in-memory computing ,2021,"Embodiments of the present disclosure are directed toward probabilistic in-memory computing configurations and arrangements, and configurations of probabilistic bit devices (p-bits) for probabilistic in-memory computing. concept with emerging. A probabilistic in-memory computing device includes an array of p-bits, where each p-bit is disposed at or near horizontal and vertical wires. Each p-bit is a time-varying resistor that has a time-varying resistance, which follows a desired probability distribution. The time-varying resistance of each p-bit represents a weight in a weight matrix of a stochastic neural network. During operation, an input voltage is applied to the horizontal wires to control the current through each p-bit. The currents are accumulated in the vertical wires thereby performing respective multiply-and-accumulative (MAC) operations. Other embodiments may be described and/or claimed."
6531,US-11843266-B2,Dynamic non-linear optimization of a battery energy storage system ,2021,"A system and method for optimizing a battery energy storage system (BESS), can involve: inputting data to an echo state network, the data relating to an operation of a battery energy storage system and including one or more of load data, renewable energy data, non-renewable energy data, carbon emissions, carbon credits and a weighted cost of energy; and optimizing the operation of the battery energy storage system based on the data input to and processed by the echo state network and which relates to the operation of the battery energy storage system."
6532,US-12095648-B2,Routing table anomaly detection using unsupervised machine learning ,2021,"Systems and methods are provided for detecting changes in network activity that are depicted in a routing table. The routing table may be stored as a search tree data structure (e.g., Merkle Patricia Tree) to mimic a standard routing table and reduce the search time to find the desired route by allowing the router to traverse the search tree data structure more efficiently. Additionally, the metadata of the tree may be provided to an unstructured machine learning model (e.g., K-means) to identify new clusters of routes week-over-week and generate an alert with any changes. Changes are identified in near real time and dynamically at the router (not a central device) to reduce the time needed to respond to network changes."
6533,US-11928186-B2,Combined deep learning and knowledge driven reasoning for artificial intelligence classification ,2021,"Mechanisms are provided to improve an output of a trained machine learning (ML) computer model based on label co-occurrence statistics. For a corpus, label vector representations of the knowledge data structures are generated. Co-occurrence scores for each pairing of labels, across the label vector representations, are generated. A vector output of the ML computer model is received and a knowledge driven reasoning (KDR) computer model is configured with threshold(s) and delta value(s) specifying condition(s) of a co-occurrence of a first label in the output with a second label in the plurality of labels which, if present, causes the delta value(s) to be applied to modify a probability value associated with the second label in the output of the ML computer model. The KDR computer model is executed on the output of the ML computer model to modify probability value(s) in the output."
6534,US-11354566-B1,Causal inference and policy optimization system based on deep learning models ,2021,"A treatment model that is a first neural network is trained to optimize a treatment loss function based on a treatment variable t using a plurality of observation vectors by regressing t on x(1),z. The trained treatment model is executed to compute an estimated treatment variable value {circumflex over (t)}i for each observation vector. An outcome model that is a second neural network is trained to optimize an outcome loss function by regressing y on x(2) and an estimated treatment variable t. The trained outcome model is executed to compute an estimated first unknown function value {circumflex over (α)}(xi(2)) and an estimated second unknown function value {circumflex over (β)}(xi(2)) for each observation vector. An influence function value is computed for a parameter of interest using {circumflex over (α)}(xi(2)) and {circumflex over (β)}(xi(2)). A value is computed for the predefined parameter of interest using the computed influence function value."
6535,US-11977836-B1,Global explanations of machine learning model predictions for input containing text attributes ,2021,"A determination is made that an explanatory data set for a common set of predictions generated by a machine learning model for records containing text tokens is to be provided. Respective groups of related tokens are identified from the text attributes of the records, and record-level prediction influence scores are generated for the token groups. An aggregate prediction influence score is generated for at least some of the token groups from the record-level scores, and an explanatory data set based on the aggregate scores is presented."
6536,US-11769320-B2,Systems and methods for dynamic identification of a surgical tray and the items contained thereon ,2021,"The invention provides artificial intelligence-enabled image recognition methods and systems for continuously training a computer system to accurately identify a surgical item in a tray using at least 100 randomly created 2-dimensional images of a 3-dimensional synthetic item having unique identifiers assigned to the images or item. The invention also provides an artificial intelligence-enabled image recognition method and system for use to determine whether surgical instruments are present or missing on a surgical tray, and, if applicable, identifying those missing. In one aspect, a server receives an image and analyzes the image with a deep convolutional neural network to classify the type of tray and then compares a list of items that should be on the tray to that which the computer recognizes on the tray to generate an output displayed to a user identifying the items present and/or missing."
6537,US-12055146-B2,Adaptive learning system for improving sump pump control ,2021,"A sump pump system may implement adaptive learning and machine learning techniques to facilitate improved control of sump pumps. A sump pump system may implement the described techniques to generate, train, and/or implement a machine learning model that is capable of predicting or estimating one or more conditions of the sump pump system (e.g., water level in the basin, motor malfunction, stuck impeller, geyser effect, blocked outlet pipe, faulty level sensor/switch, faulty bearing, failure to engage pump at high-water mark, etc.) based on one or more detected input variables (e.g., acceleration or vibration patterns detected in water, on a pump, or on a pipe; capacitance values of water; audio signatures; electrical signatures, such as power or current draw; pump motor rotation speed; water pressure signatures or values, such as those detected at the bottom of a sump basin; etc.)."
6538,US-12096544-B2,Lithography thermal control ,2021,"A light source is provided capable of maintaining the temperature of a collector surface at or below a predetermined temperature. The light source in accordance with various embodiments of the present disclosure includes a processor, a droplet generator for generating a droplet to create extreme ultraviolet light, a collector for reflecting the extreme ultraviolet light into an intermediate focus point, a light generator for generating pre-pulse light and main pulse light, and a thermal image capture device for capturing a thermal image from a reflective surface of the collector."
6539,US-11896833-B2,Generating voltage-gradient geometries in biological tissue ,2021,An invention and method that generate dynamical shaped voltage-gradient geometries through a plurality of dual-modal electrode-contacts placed around the biological tissue in vivo. The geometry of the voltage gradient is optimized through a feedback mechanism from the plurality of dual-modal electrode-contacts that can record electric and magnetic field potentials in the biological tissue. A control controls the waveform signal between sets of electrode-contacts to generate dynamically shaped voltage gradients to modulate a specific set of properties in the biological tissue. A method of analysis for the recorded electric and magnetic field potentials is purposed to optimize the shape of the voltage-gradient geometry through modulation of the waveform signal that is sent through the dual-modal electrode-contacts.
6540,US-12025699-B2,Weather radar short-term forecast for in-flight cockpit displays ,2021,"Improvements to airborne weather radar systems onboard an aircraft that apply forecasting modeling techniques to output a forecast of future 3-dimensional (3D) radar reflectivity returns, forecasted composite radar image data, forecasted changes to potentially hazardous weather cells, including forecasts of future expected hail size and forecast which regions of airspace may be associated with future convective storms. The range of the forecast may be limited to approximately the range of the weather radar, which may be a few hundred nautical miles. Depending on the type and speed of the aircraft, the forecast duration may be approximately thirty minutes or less, e.g., the amount of time to reach the limits of the radar range."
6541,US-12056451-B2,Method and apparatus for recognizing SPO tuple relationship based on deep learning and score and probability associated with a SPO relationship class ,2021,"Method of recognizing a SPO tuple relationship based on deep learning includes reading a natural language sentence stored in a first storage in which a natural language sentence and an SPO tuple are configured in pairs and stored, generating dependent syntax relationship information by parsing a dependent syntax from the natural language sentence, reading the SPO tuple paired with the natural language sentence stored in the first storage, generating dependent-syntax-based first SPO tuple relationship information for training a deep learning model based on the SPO tuple, the natural language sentence, and the dependent syntax relationship information, performing embedding on the dependent syntax relation information, recognizing second SPO tuple relationship information by inputting the embedded dependent syntax relationship information to a multi-layered bidirectional time series neural network model, and training the deep learning model by comparing the first and second SPO tuple relationship information."
6542,US-11882130-B2,Automated extraction and classification of malicious indicators ,2021,Techniques for generating actionable indicators of compromise (IOCs) are disclosed. A set of potential sources for IOCs are received. One or more candidate IOCs are extracted from at least one source included in the set of potential sources. An actionable IOC is automatically identified from the one or more candidate IOCs. The actionable IOC is provided to a security enforcement service.
6543,US-11778484-B2,Mobility and zone management in zone-based federated learning ,2021,"A method for mobility and zone management in zone-based federated learning includes receiving, at a zone management device of multiple zone management devices, a global model from a first network device associated with the global model. Each of the multiple zone management devices is associated with a corresponding zone model of multiple zone models. The zone management device transmits the global model to mobile devices in a first zone associated with the first zone model based on a zone membership. The zone management device receives weights associated with the global model from each mobile device in the first zone. The zone management device updates the first zone model based on the received weights and the zone membership. The zone management device transmits the updated first zone model to each mobile device in the first zone."
6544,US-12005540-B2,Power tool including a machine learning block for controlling field weakening of a permanent magnet motor ,2021,"Power tools described herein include a housing, a motor supported by the housing, a battery pack configured to provide electrical power to the power tool, a user input configured to provide an input signal corresponding to a target speed of the motor, a plurality of sensors supported by the housing and configured to generate sensor data indicative of an operational parameter of the power tool, and an electronic controller. The electronic controller includes an electronic processor and a memory. The memory includes a machine learning control program for execution by the electronic processor. The electronic controller is configured to receive the target speed, receive the sensor data, process the sensor data using the machine learning control program, generate, using the machine learning control program, an output based on the sensor data, the output including one or more field weakening parameters, and control the motor based on the generated output."
6545,US-11734491-B2,Linguistically-driven automated text formatting ,2021,"Systems and techniques for linguistically-driven automated text formatting are described herein. Data representing the linguistic structure of input text may be received from Natural Language Processing (NLP) Services, including but not limited to constituents, dependencies, and coreference relationships. A text model of the input text may be built using the linguistic components and relationships. Cascade rules may be applied to the text model to generate a cascaded text data structure. Cascaded data may be displayed on a range of media, including a phone, tablet, laptop, monitor, VR/AR devices. Cascaded data may be presented in dual screen formats to promote more accurate and efficient reading comprehension, greater ease in teaching native and foreign language grammatical structures, and tools for remediation of reading-related disabilities."
6546,US-12094611-B2,Deep learning based fetal heart rate analytics ,2021,"Techniques are described for performing fetal heart rate (FHR) analytics using machine learning techniques. According to an embodiment, computer-implemented method comprises training a machine learning model using a supervised machine learning process to identify patterns in training cardiotocograph data that correspond to defined physiological events associated with respective fetuses and mothers of the fetuses represented in the training cardiotocograph data. The method further comprises receiving new cardiotocograph data for a fetus and mother in real-time over a period of labor and applying the machine learning model to the new cardiotocograph data as it is received to identify the patterns in the new cardiotocograph data."
6547,US-11825553-B2,UE capability for AI/ML ,2021,"This disclosure provides systems, devices, apparatus, and methods, including computer programs encoded on storage media, for a UE capability for AI/ML. A UE may receive a request from a network to report a UE capability for at least one of an AI procedure or an ML procedure. The UE may transmit to the network, based on the request to report the UE capability, an indication of one or more of an AI capability, an ML capability, a radio capability associated with the at least one of the AI procedure or the ML procedure, or a core network capability associated with the at least one of the AI procedure or the ML procedure."
6548,US-11636849-B2,Voice data processing based on deep learning ,2021,"Disclosed of the present application is relation to deep learning based voice data processing. The voice data to be detected is converted into target text data based on a voice recognition model so that the keyword text corresponding to the predetermined target voice keyword can be converted. Then, the data is matched with the target text data to determine whether the voice data to be detected includes the target voice keyword based on the matching result. Thus, because the voice recognition model is obtained by deep learning based on the obtained voice recognition data training set, it can obtain high-precision target text data, thereby improving the accuracy of subsequent matching. The problem of low accuracy of detecting voice data for keyword detection can therefor be solved."
6549,US-11928699-B2,Auto-discovery of reasoning knowledge graphs in supply chains ,2021,"Methods, systems, and computer program products for auto-discovery of reasoning knowledge graphs in supply chains are provided herein. A computer-implemented method includes obtaining a spatiotemporal query related to a demand of at least one product in a supply chain; analyzing the spatiotemporal query to identify one or more parameters affecting the demand of the at least one product, wherein the one or more parameters comprise at least one of one or more climate parameters and one or more disruptive event parameters; generating a knowledge graph comprising information indicating an impact on the demand of the at least one product for at least a portion of the one or more parameters; and outputting, to a user interface, an explanation of a predicted demand forecast for the at least one product based at least in part on the knowledge graph."
6550,US-11860325-B2,Deep learning architecture for seismic post-stack inversion ,2021,"A system for estimating a rock property away from a well may include one or more hardware processors configured to access acquired three-dimensional (3D) seismic data that includes seismic traces from a 3D seismic survey of an area of interest. The system may also include a multi-head Convolutional Neural Network (CNN) model. The multi-head CNN model may include a plurality of kernels of various sizes for determining spatial and temporal relationships of the captured 3D seismic data at different resolutions. The multi-head CNN model may be trained to generate an estimated rock property value of a formation zone included in the area of interest, away from the well. The one or more hardware processors are further configured to update a drilling program for a production system based on the estimated rock property value. The drilling program may be executed on a computing device of the production system."
6551,US-11892998-B2,Efficient embedding table storage and lookup ,2021,"The present disclosure provides systems, methods, and computer program products for providing efficient embedding table storage and lookup in machine-learning models. A computer-implemented method may include obtaining an embedding table comprising a plurality of embeddings respectively associated with a corresponding index of the embedding table, compressing each particular embedding of the embedding table individually allowing each respective embedding of the embedding table to be decompressed independent of any other embedding in the embedding table, packing the embedding table comprising individually compressed embeddings with a machine-learning model, receiving an input to use for locating an embedding in the embedding table, determining a lookup value based on the input to search indexes of the embedding table, locating the embedding based on searching the indexes of the embedding table for the determined lookup value, and decompressing the located embedding independent of any other embedding in the embedding table."
