row_id,id,title,year,abstract
3518,US-8676731-B1,Data extraction confidence attribute with transformations ,2011,"A data extraction system for receiving and scanning documents to generate ordered input for storage in a database employs a non-linear statistical model for a data extraction sequence having a plurality of transformations. Each transformation transitions an extracted data value in various forms from a raw data image to a computed data value. For each transformation, a confidence model learns a confidence component for the particular transformation. The learned confidence components, generated from a control set of documents having known values, are employed in a production mode with actual raw data. The confidence component corresponds to a likelihood of transformation accuracy, and the confidence model aggregates the confidence components to compute a confidence for the extracted data value. A database stores the extracted data value labeled with the computed confidence attribute for subsequent use by an application employing the extracted data."
3519,US-10875536-B2,Coordinated vehicle response system and method for driver behavior ,2011,"Methods of assessing driver behavior include monitoring vehicle systems and driver monitoring systems to accommodate for a slow reaction time, attention lapse and/or alertness of a driver. When it is determined that a driver is drowsy, for example, the response system may modify the operation of one or more vehicle systems. The response system can modify the control of two or more systems simultaneously in response to driver behavior."
3520,US-9314161-B2,"Moving object contour extraction apparatus, left ventricle image segmentation apparatus, moving object contour extraction method and left ventricle image segmentation method ",2011,"According to one embodiment, a moving object contour extraction apparatus includes a contour acquisition unit and a contour correction unit. The contour acquisition unit is configured to acquire a contour of a moving object in each image slice. The contour correction unit is configured to correct the contours of the moving object in image slices of at least one image slice time series based on motion trend information of the moving object in each of a plurality of image slice time series."
3521,US-8706662-B2,Method and apparatus of controlling noise associated with synaptic inputs based on neuronal firing rate ,2011,"Certain aspects of the present disclosure support a technique for neuronal firing modulation via noise control. Response curve of a typical neuron with a threshold can transition from not firing to always firing with a very small change in the neuron's input, thus limiting the range of excitable input patterns for the neuron. By introducing local, region and global noise terms, the slope of the neuron's response curve can be reduced. This may enable a larger set of input spike patterns to be effective in causing the neuron to fire, i.e., the neuron can be responsive to a large range of input patterns instead of an inherently small set of patterns in a noiseless situation."
3522,US-9839392-B2,Method and system for estimating brain concussion ,2011,"A method of estimating the likelihood of brain concussion from neurophysiological data acquired from the brain of the subject is disclosed. The method comprises: identifying activity-related features in the data; constructing a subject-specific brain network activity (BNA) pattern having a plurality of nodes, wherein each node represents a feature of the activity-related features, and each pair of nodes is assigned with a connectivity weight; calculating a BNA pattern similarity describing a comparison between the constructed BNA pattern and a baseline BNA pattern being specific to the subject; and assessing the likelihood of brain concussion responsively to the BNA pattern similarity."
3523,US-12072877-B2,Method and system of classification in a natural language user interface ,2011,"A method and system are provided for processing natural language user queries for commanding a user interface to perform functions. Individual user queries are classified in accordance with the types of functions and a plurality of user queries may be related to define a particular command. To assist with classification, a query type for each user query is determined where the query type is one of a functional query requesting a particular new command to perform a particular type of function, an entity query relating to an entity associated with the particular new command having the particular type of function and a clarification query responding to a clarification question posed to clarify a prior user query having the particular type of function. Functional queries may be processed using a plurality of natural language processing techniques and scores from each technique combined to determine which type of function is commanded."
3524,US-9766118-B2,Method and device for monitoring vibrations of the winding overhang in a generator ,2011,A method for monitoring vibrations of the winding overhang in a generator (2) comprises the following steps: —detection of vibrations of the winding overhang (15) during the operation of the generator; —transformation of signals of the vibrations into the frequency range; —transformation of multiple individual vibrations from the frequency signals into the modal range; and —determination of deviations of the modal forms and/or individual bar vibrations in relation to a reference response.
3525,US-10420181-B2,Method and system for modifying a beacon light source for use in a light based positioning system ,2011,"In one aspect, the present disclosure related to a method for modifying a beacon light source for use in a light-based positioning system. In some embodiments, the method includes selecting a modulation scheme for the light source, determining a duty cycle for the light source based on the modulation scheme, the duty cycle having a proportion of time the light source is in an on state and a corresponding proportion of time the light source is in an off state, the proportion of time the light source is in an off state resulting in reduced luminosity of the light source, and supplying additional power to the light source to compensate for the reduced luminosity of the light source by the duty cycle."
3526,US-8484217-B1,Knowledge discovery appliance ,2011,"Methods and systems for collecting and processing large volumes of data to determine the relevancy and value thereof comprise: deploying one or more data retrieval modules to interface with one or more data sources within the local network, wherein the one or more data retrieval modules comprise executable program code; executing the one or more data retrieval modules to perform operations comprising: accessing application data representing data stored or communicated through the one or more data sources; and forwarding the application data for analysis; and analyzing the forwarded application data to determine whether it is relevant to the topic, wherein the analyzing is performed by one or more devices within the local network."
3527,US-9582786-B2,News feed ranking model based on social information of viewer ,2011,"Machine learning models are used for ranking news feed stories presented to users of a social networking system. The social networking system divides its users into different sets, for example, based on demographic characteristics of the users and generates one model for each set of users. The models are periodically retrained. The news feed ranking model may rank news feeds for a user based on information describing other users connected to the user in the social networking system. Information describing other users connected to the user includes interactions of the other users with objects associated with news feed stories. These interactions include commenting on a news feed story, liking a news feed story, or retrieving information, for example, images, videos associated with a news feed story."
3528,US-8756503-B2,Query generation from displayed text documents using virtual magnets ,2011,"A system and method are provided for dynamically generating a query using touch gestures. A virtual magnet is movable on a display device of a tactile user interface in response to touch. A user selects one of a set of text documents for review, which is displayed on the display. The system is configured for recognizing a highlighting gesture on the tactile user interface over the displayed document as a selection of a text fragment from the document text. The virtual magnet is populated with a query which is based on the text fragment selected with the highlighting gesture. The populated magnet is able to cause a subset of displayed graphic objects to exhibit a response to the magnet as a function of the query and the text content of the respective documents which the objects represent and/or to cause responsive instances in a text document to be displayed."
3529,US-11783402-B2,Gift registry ,2011,"A social gift registry provides tools to aid those planning for major milestones in life to engage a network of friends, family, and others in communicating information about the life event, helping to identify and track gifts for the celebrants, and enabling the management of the activities involved in the celebration."
3530,US-9147268-B2,Subtraction of projection data in medical diagnostic imaging ,2011,"Background information is subtracted from projection data in medical diagnostic imaging. The background is removed using data acquired in a single rotational sweep of a C-arm. The removal may be by masking out a target, leaving the background, in the data as constructed into a volume. For subtraction, the masked background information is projected to a plane and subtracted from the data representing the plane."
3531,US-9400995-B2,Recommending content information based on user behavior ,2011,"Content recommendation includes: determining a plurality of user behavior categories pertaining to a plurality of user behaviors by a plurality of users within a period of time, and a plurality of user behavior frequencies corresponding to the plurality of user behavior categories; determining whether the number of user behavior categories exceeds a preset category threshold; in the event that the number of user behavior categories exceeds the preset threshold, excluding one or more user behavior categories such that the number of remaining user behavior categories does not exceed the preset threshold; determining, based at least on the remaining user behavior categories and corresponding user behavior frequencies, user preference data comprising frequency distribution information of a plurality of pieces of content information targeted by user behaviors in the remaining user behavior categories; and recommending content information to a user based on the user preference data."
3532,US-9553888-B2,Systems and methods for dynamic protection from electronic attacks ,2011,"Systems and methods for gathering, classifying, and evaluating real time security intelligence data concerning security threats presented by an IP address, and reporting in real time the degree and character of such security threats."
3533,US-8825064-B2,Femtocell measurements for merger integration planning ,2011,"A system and methodology that utilizes data collected by a femto access point (FAP) to identify and prioritize cell sites that can be acquired to improve indoor coverage of an existing communication network is provided. Moreover, the data can include femto network listen measurements that can be utilized to compare the macro coverage provided by the existing communication network with the radio coverage provided by a disparate communication network, for example, by the cell sites of an operator being considered for acquisition. In addition, a number of attachment attempts made to the FAP within a specified period can be calculated. Moreover, this information can be leveraged to make merger/acquisition decisions, including quantifying the number of sites of the disparate communication networks to operate and/or predicting the incremental performance gain opportunities that result due to the operation of the sites of the disparate communication networks."
3534,US-8818095-B2,"Image processing apparatus, image processing method, and computer-readable, non-transitory medium ",2011,"There are provided an image processing apparatus, image processing method and a computer-readable, non-transitory medium that can binarize the input image so that the characters can be differentiated with high accuracy from the background area. The image processing apparatus includes an edge pixel extractor for extracting edge pixels from an input image, a first histogram generator for generating a first histogram based on a luminance value of each of the edge pixels, a second histogram generator for generating a second histogram based on a minimum luminance value among the luminance values of pixels neighboring each of the edge pixels, a static threshold calculator for obtaining a static threshold based on the first histogram and the second histogram, and a binarization unit for binarizing the input image by using the static threshold."
3535,US-8520065-B2,Method and system for video processing to determine digital pulse recognition tones ,2011,"In one aspect, the present disclosure relates to a method for isolating a broadcast digital pulse recognition tone of a beacon light source in a digital video sequence. In some embodiments, the method includes receiving a digital video sequence of a scene, the digital video sequence including a sequence of frames and the scene including both modulated illumination broadcast by a beacon light source and un-modulated illumination, calculating a background value of the digital video sequence, the background value including a portion of the digital video sequence corresponding to the un-modulated illumination of the scene, subtracting the background value of the digital video sequence to obtain an isolated digital video sequence of the modulated illumination of the scene, calculating a frequency content of a frame of the isolated digital video sequence, and determining a particular tone broadcast by the beacon light source based on the frequency content."
3536,US-9223455-B2,User preference analysis method and device ,2011,A user preference analysis method and device are provided for providing a user with customized content through preference analysis based on the user's content consumption activity. The user preference analysis method includes displaying content data on a screen of the device in response to a user input; recording content information about the content data displayed on the screen; analyzing a user preference based on the recorded content information; and storing a user preference analysis result for the content data.
3537,US-9103901-B2,Position determination methodology selection ,2011,"Various methods, apparatuses and articles of manufacture are provided for use in or with a mobile device to identify one or more attributes for each of a plurality of positioning resources available at the mobile device. In an example, positioning resources may provide all or part of a position fix based, at least in part, on one or more wireless signals received by the mobile device, and/or one or more electrical signals received from one or more sensors onboard the mobile device. For example, in certain instances at least one of the positioning resources may have at least one attribute that is different than at least one other attribute of anther positioning resource. In certain examples, at least one of the positioning resources may be selected for obtaining a position fix based, at least in part, on a request and one or more particular attributes."
3538,US-8849828-B2,Refinement and calibration mechanism for improving classification of information assets ,2011,"Techniques are described for refining the manual classification of assets classified or categorized using the terms of a business glossary. A semantic refinement mechanism is used to refine the manual classification of such assets, as well as subsequently evaluate the refined asset classifications. Further, the refined asset classifications may be used as a training set for a machine learning classifier. That is, should the classification of an asset contributing to a refinement change, the refinement based on that classification may be undone, at least in some cases."
3539,US-8341170-B2,Apparatus and method for visualizing technology change ,2011,"A technology transition visualization apparatus includes: bibliographic database integrating heterogeneous resources; technology information database storing information in technology lifecycle; interface module receiving technology from user; feature set creation module calculating feature values by searching bibliographic database and creating feature set for each technology; answer feature set creation module calculating common feature value of feature sets of technologies belonging to the same stage in technology lifecycle and creating answer feature set of each stage; stage determination module acquiring feature-related information, creating representative feature set and year-specific feature set of technology, determining representative stage or year-specific stage by comparing the representative feature set or year-specific feature set with the answer feature set, and estimating development speed of the technology; visualization module visualizing the technology lifecycle; and year-specific stage acquisition module acquiring current stage, year-specific stage and estimated next stage of the technology and visualizing the stages."
3540,US-9460387-B2,Apparatus and methods for implementing event-based updates in neuron networks ,2011,"Event-based updates in artificial neuron networks may be implemented. An internal event may be defined in order to update incoming connections of a neuron. The internal event may be triggered by an external signal and/or internally by the neuron. A reinforcement signal may be used to trigger an internal event of a neuron in order to perform synaptic updates without necessitating post-synaptic response. An external event may be defined in order to deliver response of the neuron to desired targets. The external and internal events may be combined into a composite event configured to effectuate connection update and spike delivery to post-synaptic target. The scope of the internal event may comprise the respective neuron and does not extend to other neurons of the network. Conversely, the scope of the external event may extend to other neurons of the network via, for example, post-synaptic spike delivery."
3541,US-8961965-B2,Methods of diagnosing and treating pulmonary diseases or disorders ,2011,"The present disclosure provides methods of diagnosing a subject as having a pulmonary disease or disorder, e.g., an eosinophilic disease or disorder based on the determination of white blood cell ratios. The disclosure also provides white blood cell ratio-based methods of treating, prognosing, or monitoring a pulmonary disease or disorder, as well as methods of methods of predicting a dosage regimen, identifying a candidate therapeutic agent, identifying a patient as a candidate for a therapeutic agent, and methods of designing a personalized therapy."
3542,US-9116995-B2,Cluster-based identification of news stories ,2011,"Methods, systems, and techniques for cluster-based content recommendation are described. Some embodiments provide a content recommendation system (“CRS”) configured to recommend news stories about events or occurrences. In some embodiments, a news story about an event includes multiple related content items that each include an account of the event and that each reference one or more entities or categories that are represented by the CRS. In one embodiment, the CRS identifies news stories by generating clusters of related content items. Then, in response to a received query that indicates a keyterm, entity, or category, the CRS determines and provides indications of one or more news stories that are relevant to the received query. In some embodiments, at least some of these techniques are employed to implement a news story recommendation facility in an online news service."
3543,US-10354274-B2,System and method for providing feed-based advertisements ,2011,"A server computer receives data indicating a data feed to use to create a feed-based advertisement to represent content, which is to be advertised, of a content provider. The server computer receives the data feed that is associated with the content to be advertised and generates the feed-based advertisement using one or more data elements associated with an item in the data feed. The server computer provides the feed-based advertisement to a user device."
3544,US-10884403-B2,Remote HVAC monitoring and diagnosis ,2011,"A monitoring system for a heating, ventilation, and air conditioning (HVAC) system of a building receives, from a monitoring device located at the building, a frequency domain representation and a time domain current value that are based on an aggregate current supplied to a plurality of components of an indoor air handler of the HVAC system. The monitoring system assesses, based on the received frequency domain representation and time domain current value, whether a first fault has occurred in a first component of the plurality of components of the indoor air handler and whether a second fault has occurred in a second component of the plurality of components of the indoor air handler. The monitoring system generates and transmits an alert in response to assessing occurrence of at least one of the first fault and the second fault. The monitoring system is located remotely from the building."
3545,US-9404895-B2,Method for early warning chatter detection and asset protection management ,2011,"The invention embodies the application of different combinations of the monitoring and data processing aspects as a means to develop an early warning chatter alarming system. Configuring an early warning chatter alarming system can be as simple as using nσ alarm settings to develop an alarming strategy from different trend conditions such as overall RMS, selected vibration frequencies, slope analysis, and wavelet analysis. A higher level of alarming is provided by using a time integrated approach to account for both intensity of the alarm variable and duration. Combining these different aspects with a predictive model incorporates process-operating conditions to enhance the alarming sensitivity for earlier detection and reduce false positives. Finally, combining the different alarming aspects with a rule-based decision making approach such as fuzzy logic allows alarming based on qualitative analysis of different data streams."
3546,US-10514671-B2,System and method for the optimization of radiance modelling and controls in predictive daylight harvesting ,2011,"In an example, an expected sky condition is calculated for a geographic location, a time of day, and a date based on a mathematical model. A predicted distribution of direct and interreflected solar radiation within the environment is calculated based on the expected sky condition. Measurement data from one or more photosensors is obtained that provides measurements of an initial distribution of direct and interreflected radiation within the environment, including radiation from solar and electrical lighting sources. A target distribution of direct and interreflected artificial electromagnetic radiation produced by electrical lighting is determined, based on the measurement data and the predicted distribution of direct and interreflected solar radiation, to achieve the target distribution of direct and interreflected radiation within the environment. Output parameters are set to one or more devices to modify the initial distribution to achieve the target distribution of direct and interreflected radiation within the environment."
3547,US-8934693-B2,Method and system for intervention planning for transcatheter aortic valve implantation from 3D computed tomography data ,2011,"A method and system for automated intervention planning for transcatheter aortic valve implantations using computed tomography (CT) data is disclosed. A patient-specific aortic valve model is detected in a CT volume of a patient. The patient-specific aortic valve model is detected by detecting a global location of the patient-specific aortic valve model in the CT volume, detecting aortic valve landmarks based on the detected global location, and fitting an aortic root surface model. Angulation parameters of a C-arm imaging device for acquiring intra-operative fluoroscopic images and anatomical measurements of the aortic valve are automatically determined based on the patient-specific aortic valve model."
3548,US-10260097-B2,Method of using a gene expression profile to determine cancer responsiveness to an anti-angiogenic agent ,2011,"Methods and compositions are provided for the identification of a molecular diagnostic test for cancer. The test identifies cancer subtypes that are responsive to anti-angiogenesis therapeutics and enables classification of a patient within this subtype. The present invention can be used to determine whether patients with cancer are clinically responsive or non-responsive to a therapeutic regimen prior to administration of any anti-angiogenic agent. This test may be used in different cancer types and with different drugs that directly or indirectly affect angiogenesis or angiogenesis signalling. In addition, the present invention may be used as a prognostic indicator for certain cancer types. In particular, the present invention is directed to the use of certain combinations of predictive markers, wherein the expression of the predictive markers correlates with responsiveness or non-responsiveness to a therapeutic regimen."
3549,US-9121747-B2,Object evaluation accounting for motion-related dynamic forces ,2011,"A solution for evaluating an object, which accounts for various motion-related dynamic forces is provided. In an embodiment, the object is a vehicle and the evaluation includes determining a set of static weights corresponding to the vehicle as it moves through a sensing element. The sensing element can include a load plate with vertical force sensing devices and horizontal force sensing devices located below the load plate. Analysis of measurement data acquired by the force sensing devices can enable calculation of the set of static weights corresponding to the vehicle."
3550,US-9794144-B1,Correlating status information generated in a computer network ,2011,"In general, the subject matter described in this specification can be embodied in methods, systems, and program products for correlating status information generated in a computer network. A computing system receives, for each particular computer server or application program in a group of computer servers and application programs that are executing on the computer servers, information that identifies statuses of the particular computer server or application program at a plurality of times. The computing system generates, using the information received, network signatures that each represent statuses of the computer servers and application programs in the group for a particular time, the network signatures being for multiple times. The computer system stores the network signatures along with data that identifies relationships, for each of the multiple times, between (i) application programs and the computer servers on which they were executing, and (ii) application programs that were in communication with each other."
3551,US-8725462-B2,Data aggregation platform ,2011,"In particular embodiments, a method includes accessing an original data stream from a sensor, associating a timestamp with each of the samples in the data stream based on a system clock, and recording the original data stream with the associated timestamps."
3552,US-9737239-B2,Systems and methods for tracking body surfaces of individuals ,2011,"A system for sizing and fitting an individual for apparel, accessories, or prosthetics includes at least one energy emitter configured to emit energy onto a field-of-view that contains an individual, and at least one energy sensor configured to capture reflected energy from within the field-of-view. A spatial measurement module calculates spatial measurements of a surface portion of the body of the individual when the individual is either stationary or moving about in real-time, based on data from the energy sensor."
3553,US-8504492-B2,Identification of attributes and values using multiple classifiers ,2011,"A body of text comprises a plurality of unknown attributes and a plurality of unknown values. A first classification sub-component labels a first portion of the plurality of unknown values as a first set of values, whereas a second classification sub-component labels a portion of the plurality of unknown attributes as a set of attributes and a second portion of the plurality of unknown values as a second set of values. Learning models implemented by the first and second classification subcomponents are updated based on the set of attributes and the first and second set of values. The first classification sub-component implements at least one supervised classification technique, whereas the second classification sub-component implements an unsupervised and/or semi-supervised classification technique. Active learning may be employed to provide at least one of a corrected attribute and/or corrected value that may be used to update the learning models."
3554,US-9879300-B2,Method and array for identifying histone-code-related analytes ,2011,"Disclosed embodiments concern an array for use in identifying or identifying and quantifying analytes in a sample using a macrocyclic sensor comprising a macrocyclic compound and a detectable moiety. The disclosed array may be used to discriminate among various analytes based on different features, such as post-translational modifications, isomeric post-translational modifications, and the peptide sequence around post-translational modifications. Also disclosed is a method for identifying analytes comprising a post-translational modification, as well as an enzymatic assay using the disclosed macrocyclic sensor."
3555,US-9480417-B2,"Posture estimation device, posture estimation system, and posture estimation method ",2011,"Provided is a posture estimation device with which it is possible to estimate the posture of an object having joints with a high degree of precision. A posture estimation device (100) carries out an estimation of a posture of an object on the basis of image data. An object having a plurality of sites which are connected by joints is photographed. The posture estimation device includes a reference model storage unit (140) which stores a reference model, which defines the locations of the sites, for each posture. A weighting computation unit (150) carries out weighting on the sites for each posture such that the weighting of concentrated parts is reduced. A posture estimation unit (160) estimates the posture of the object by applying the weighting and comparing the reference model with the object."
